time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6	e7	e8	e9	e10	e11	e12	e13	e14	e15	e16
148	299.798854	0	-444.066652	-391.312055	-249.696432	-418.106542	-407.49112	-363.424149	-275.064315	-380.706761	-251.492742	86.9893653	-341.217402	-137.824713	-430.090332	-602.396653	-513.798776	-102.423187	-299.549769
150	299.712925	0	-347.861468	-135.121516	-287.400586	-159.145222	-328.557164	-117.266012	-309.644883	-91.1409668	-447.224402	-220.395301	-480.796686	-155.454638	-509.436198	-235.811356	-567.393362	-127.619807	-381.677794
152	301.30718	0	-373.028875	-319.8889	-302.613201	-295.82258	-388.302953	-297.873689	583.183038	-318.506503	759.800869	-253.533257	-346.70871	-307.987539	6103.68126	-333.771775	-400.973308	-342.338874	-257.910784
154	297.277337	0	-388.006702	-246.933715	-163.138477	-359.017833	-334.886689	-358.295998	-208.399871	-351.289134	227.563148	-175.050006	-385.203486	-341.068748	501057.264	-448.785694	-381.5791	-357.315446	-184.082595
156	299.659686	0	-440.002981	-218.260267	-263.099491	-320.009345	-279.338256	-429.092981	-323.436223	1745.74231	-125.167831	-237.283385	-47.0966279	1820.84929	460.293884	-385.515412	-263.48009	60.2878868	-78.7774485
158	299.812637	0	-436.713472	-218.448989	-375.305452	-251.266104	-544.015349	-175.36694	-378.307791	953.785703	1215.36809	1126.89222	364.989574	-16.1125132	-615.573472	679.352977	-513.190188	-185.379727	3244.19488
160	297.208858	0	-380.455765	-202.307391	-394.431002	-16.0204676	-494.532681	-181.071558	-388.451595	42.909321	1524.07207	368.343859	-423.503785	1279.01091	-559.315765	139173.629	-560.217632	-95.4959083	235096.049
162	302.767993	0	-405.682763	-322.389735	-256.887095	-381.380661	-377.604256	-324.634588	-243.283796	-356.257907	-317.497275	-419.48177	99.3722125	41.238694	-404.123253	-564.012765	2950.91578	-311.644925	-253.315083
164	296.674976	0	-472.561252	-411.04802	-325.203589	-365.122664	-447.100381	-374.165795	-229.204402	-468.159961	-397.649161	-276.219108	21136.6306	-488.616161	-492.284209	-602.038421	-468.239988	-398.294751	-331.802135
166	298.892754	0	-388.923593	-160.75377	-197.33255	-263.30013	-540.293588	-142.709272	-348.822284	61677.6361	28762.3038	118470.036	-155.322882	213.638275	-377.404658	10964.3184	-495.494547	12834.6858	-198.387779
168	299.284117	0	-384.284913	-60.0562019	3703.39745	463.999094	-535.654909	314.383989	461.455069	5201692910.0	6499.675	289.699504	472857.282	1606.87952	1664.5336	64875.9111	-225.128046	14531.8901	6009.67336
170	303.061905	0	-355.942279	-106.498684	-417.698293	-58.8889649	-402.577582	-20.279649	-376.068852	-108.781221	1331.54296	1201.90661	-417.81216	-64.8368465	-430.99492	-78.3285495	-543.727378	-75.1519705	-425.533054
172	297.173453	0	-383.346742	-67.629222	-426.258262	-47.4767658	-280.280823	-65.7928309	-421.155208	5257.09784	-157.485932	-130.977855	-498.869613	-66.7693041	762.911228	-218.855183	-446.699226	33.6733251	-453.106654
174	289.194455	0	-372.374378	-33.0427243	-287.914126	-217.471287	-523.744373	-76.5301442	-329.010487	383.585122	620.282348	331.987795	1328.09142	382.317984	165.025007	-221.77172	5035.45189	110.590138	-55.665622
176	299.963656	0	-465.520674	-356.409826	-310.173609	-359.880955	-415.237515	-410.127337	-277.368705	-469.550976	145529.755	-527.321974	48268.4079	-433.876532	-453.870866	670.390502	-270.650522	-156.213977	731.538667
178	292.393336	0	-385.09884	-129.46238	-410.185552	-125.942768	-493.912508	-153.892821	-414.317173	151.08199	-484.468482	672.335395	-524.924734	-192.208965	-541.68793	-233.129662	-465.334428	4282.41147	-417.044555
180	299.386936	0	-373.987192	-186.646495	-183.394784	-348.963262	-278.557441	-268.216423	-148.31864	410.553176	-65.3573715	-390.663388	-285.349999	-174.682272	-303.027468	-532.317194	-464.599413	-293.23725	-74.4375552
182	295.820228	0	-423.861766	-372.529174	-322.597164	-392.749117	-407.169125	-373.316836	2579.74987	-428.030909	-293.312087	-387.463554	-407.908667	-398.072701	-435.377839	-574.839664	-516.202162	-345.170975	-342.990653
184	303.311174	0	-396.461465	-330.491292	-259.703099	-260.229746	-350.717971	-15.4900927	-258.782189	-67.9344071	-153.997224	-289.382191	-177.056097	-412.591464	-432.84568	-118.11348	-446.536616	-41.4883856	-180.852804
186	293.738697	0	-453.011238	-334.37446	-260.4792	545.024143	-472.705474	16733.9	-381.271196	-142.079291	81.4715322	6452.90291	-74.3133323	178.050301	2800.37761	16841036.9	-445.292118	-422.321237	-265.18369
188	294.630866	0	-359.373059	96102.0534	45338.0724	18842.1976	3202.84415	29871.4274	-428.363057	6575.49519	3835.84254	1774854400.0	10049.4927	50.2251272	14433401700000.0	5874728.88	772593.364	398189.575	1108338.41
190	293.003772	0	-385.154353	22.7827459	-65.5371386	-50.422206	-400.993272	-170.201967	-454.144351	2130.79906	13700.5976	12534.2971	7548.06222	246.556696	487803203.0	12179.9198	202836.101	118297.802	101973244.0
192	296.048483	0	-400.040543	-102.494958	-420.617542	-121.638535	-268.540081	-176.110539	-469.030541	709.945392	157.217103	-43.5595943	234.113897	7145.62567	2624.02644	451.571163	810377139.0	257.038234	361.307971
194	299.249247	0	-507.424279	-440.975961	-282.49943	-485.595546	-376.494962	-429.914701	-289.926023	-483.708244	-320.046529	2205.58145	-390.617311	-379.571798	11581.3118	-665.75425	-327.597098	339.529698	-213.268869
